example_id,intent,difficulty,escalation_label,escalation_reason,customer_message,expected_reply_characteristics,historical_brand_text,source_conversation_id,customer_tweet_id,brand_tweet_id,human_verified,verified_by,verified_at,verification_method,verification_confidence,machine_verified,machine_reason
gold_155,device_connectivity,ambiguous_edge,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,"@SpotifyCares why sometimes when I play Spotify in my laptop, it also connect to my phone? my phone and my laptop use different connection",Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,@user Hey there! We've just replied to your DM. Let's continue chatting there /GT,conv_540355_540354,540355,540354,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'device_connectivity' (23.7%). Minor policy variance on triage routing.
gold_156,device_connectivity,ambiguous_edge,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,@SpotifyCares I'm on Android (a Pixel specifically) and when I'm casting my phone's volume keys/media controls menus don't adjust the Chromecast volume like they used to (in or out of the actual Spotify app).,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,@user Hi Carter! That's not cool. Can you let us know the Android and Spotify versions you're rocking? /QI,conv_1049680_1049679,1049680,1049679,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'device_connectivity' (52.0%) and consistent escalation policy.
gold_157,device_connectivity,easy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,@user : should have their own Bluetooth speakers,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user Hey there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /NQ",conv_2928153_2928152,2928153,2928152,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'device_connectivity' (61.8%) and consistent escalation policy.
gold_158,device_connectivity,easy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,Found another @SpotifyCares bug... When connected to chromecast autoplay behaves unreliable...,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user Hey there! What's happening exactly? Can you let us know the device, operating system, and app version you're using? We'll see what we can suggest /PB",conv_2943772_2943771,2943772,2943771,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'device_connectivity' (54.1%) and consistent escalation policy.
gold_159,device_connectivity,easy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,"Trying to link @user to my @user account. PS4 tells me it's already linked to a different PSN account, but Spotify tells me I'm not linked to anything. 🤔🤔 Halp, @SpotifyCares?",Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user Hey David, help's here! We're afraid that we're unable to unlink Spotify from your old PSN account on our end, but our friends over @AskPlayStation should be able to lend a hand. If you need anything else, just give a shout /CH",conv_1778517_1778515,1778517,1778515,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'device_connectivity' (42.2%). Minor policy variance on triage routing.
gold_160,device_connectivity,easy,AUTO_HANDLE,Peripheral hardware connection and Spotify Connect pairing issue resolvable via network and Bluetooth re-pairing.,@SpotifyCares my Hulu won’t connect to my Spotify premium account..help,Check if devices are on the same local Wi-Fi; recommend power cycling speaker and unlinking/relinking device connection.,"@user Hey Gaby, help's here! Could you DM us your account's email address and username? We'll take a look backstage /BX [URL]",conv_2970804_2970803,2970804,2970803,False,,,automated_ensemble_verification,0.17,True,"Retained ground truth: Classifier prediction 'subscription_billing' has moderate confidence (17.0%), preserving original label."
gold_161,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,ayo @user accept my artist request so I can upload some jams,Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,"@user Hey there! Could you DM us your artist URI, and your contact email address? We’ll check things out backstage /JO [URL]",conv_2931093_2931091,2931093,2931091,False,,,automated_ensemble_verification,0.14,True,"Retained ground truth: Classifier prediction 'feedback_feature_request' has moderate confidence (13.7%), preserving original label."
gold_162,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,Do y’all have something against my country @user @user ? Why are y’all available everywhere except my country?,Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,"@user Hey! Sorry to hear you feel that way. Don't worry, we're launching regularly around the world. Sign up here to be first to hear: [URL] /JS",conv_2818862_2818860,2818862,2818860,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'catalog_licensing' (76.9%) and consistent escalation policy.
gold_163,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,"@SpotifyCares cant login, says country code doesnt match account. But its the same. In Canada,",Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,@user Hey Frank! Help's here. Can you DM us your account's email address? We'll take a look backstage /MG [URL],conv_1490594_1490593,1490594,1490593,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'catalog_licensing' (53.3%) and consistent escalation policy.
gold_164,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,@SpotifyCares Language and Country setting should be separated.,Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,"@user Hey Stanley! The app's language depends on your phone's language. It also depends on your account's country settings. Can you send us a screenshot of what you're seeing? Also, can you DM us your account's email address? We'll take a look /SJ [URL]",conv_2632606_2632605,2632606,2632605,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'catalog_licensing' (61.6%) and consistent escalation policy.
gold_165,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,@SpotifyCares - can't change my country to the US from the UK - please assist,Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,"@user Hey Michael! Do you get an error message when trying to change the country settings? If you do, can you send us a screenshot of it? Also, can you DM us your account's email address? We'll take a look backstage /SJ [URL]",conv_106305_106304,106305,106304,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'catalog_licensing' (61.8%) and consistent escalation policy.
gold_166,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,@user where tf is my presale code for @user tix? I listen to her more than any other artist.,Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,@user Hey Michael! Pre-sale codes are being sent out by email to some of Billie Eilish's biggest fans on Spotify. Hopefully you're one of them! /MX,conv_80938_80937,80938,80937,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'catalog_licensing' (14.2%). Minor policy variance on triage routing.
gold_167,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,@SpotifyCares Thank you! Hope that your team can make us a @user country. [URL],Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,@user You're welcome! Have a [URL] 🙂 /AU,conv_544554_544556,544554,544556,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'catalog_licensing' (53.2%) and consistent escalation policy.
gold_168,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,"@user playing like 4 the same artist, from a playlist where I have probably 1000 songs and 100+ artists",Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,@user Hi there! Best thing to try here is a reinstall. Just follow the steps at [URL] /NQ,conv_1593808_1593807,1593808,1593807,False,,,automated_ensemble_verification,0.55,True,"Retained ground truth: Classifier prediction 'playlist_library_management' has moderate confidence (54.7%), preserving original label."
gold_169,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,@SpotifyCares Panic over. Removed & reinstalled app. All sorted. 😅,Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,@user Hey there! We're glad to hear that everything is sorted. Just give us a shout if you need help with anything else. We're just a tweet away /LM,conv_554127_554126,554127,554126,False,,,automated_ensemble_verification,0.13,True,"Retained ground truth: Classifier prediction 'offline_downloads' has moderate confidence (12.7%), preserving original label."
gold_170,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,@SpotifyCares I think someone else is using my Spotify? Found an artist and song saved that wasn't by me,Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,@user Hey! We've replied to your DM. Let's carry on chatting there /YM,conv_2720924_2720923,2720924,2720923,False,,,automated_ensemble_verification,0.13,True,"Retained ground truth: Classifier prediction 'playlist_library_management' has moderate confidence (12.8%), preserving original label."
gold_171,catalog_licensing,ambiguous_edge,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,@SpotifyCares your support is awful. i emailed twice and both bots. how do i delete a post i posted on spotify? i want it removed.,Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,"@user Hey Mindy, we'd love to help! Can you send us a screenshot of the post you're referring to? We'll see what we can suggest /JP",conv_2835031_2835030,2835031,2835030,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'catalog_licensing' (16.3%). Minor policy variance on triage routing.
gold_172,catalog_licensing,ambiguous_edge,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,"@SpotifyCares I need help deleting a duplicate spotify artist account and merging ""Appears on"" to the new verified account @user can anyone help? #Lost",Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,@user Hey! Our friends in Artist Support are the right folks to help with this. You can get in touch with them by heading to [URL] We're here for you if there's anything else /YM,conv_2920702_2920701,2920702,2920701,False,,,automated_ensemble_verification,0.19,True,"Retained ground truth: Classifier prediction 'account_security_access' has moderate confidence (18.9%), preserving original label."
gold_173,catalog_licensing,ambiguous_edge,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,@user get your shit together boo I’m tired of selecting a artist and getting a song that I’ve never heard from a completely different artist,Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,@user Hey there! Can you DM us your account's email address and username? We'll take a look backstage /KL [URL],conv_2902821_2902820,2902821,2902820,False,,,automated_ensemble_verification,0.12,True,"Retained ground truth: Classifier prediction 'playlist_library_management' has moderate confidence (12.4%), preserving original label."
gold_174,catalog_licensing,ambiguous_edge,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,"@SpotifyCares @user @user why don't the music we save get saved either in the order we save them or by the album release date? And also, why make the whole album visible when we enter and artist? 😓😧",Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,"@user Hey Kaio! We appreciate your comments. We don't have any info on this right now, but we'll pass your feedback on to the right team. In the meantime, you can try to sort and filter your songs. More info here:[URL] /MO",conv_466099_466098,466099,466098,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'catalog_licensing' (15.0%). Minor policy variance on triage routing.
gold_175,catalog_licensing,ambiguous_edge,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,@user trying to change country for my payment and Ireland is not coming up as an option? Please help! Don’t want to lose all my playlists. #Spotifyhelp,Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,"@user Hey, help's here! Can you DM us your account's email address? We'll figure out what's going on backstage /RR [URL]",conv_2946125_2946124,2946125,2946124,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'catalog_licensing' (40.2%). Minor policy variance on triage routing.
gold_176,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,@SpotifyCares Real Artist in Track: [URL] Artist Track is Currently Attributed to: [URL] Song Link: [URL],Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,@user Thanks. We'll get this reported. Great detective work! [URL] /LO,conv_2929812_2929811,2929812,2929811,False,,,automated_ensemble_verification,0.15,True,"Retained ground truth: Classifier prediction 'playback_streaming_issue' has moderate confidence (14.8%), preserving original label."
gold_177,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,@SpotifyCares hello hi.... may i ask why “yes lawd!” was once again removed from spotify 😭,Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,@user Hey Aryana! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon. We have more info here: [URL] /LO,conv_513441_513443,513441,513443,False,,,automated_ensemble_verification,0.85,True,Confirmed: High semantic concordance with intent 'catalog_licensing' (47.8%) and consistent escalation policy.
gold_178,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,"@SpotifyCares hi its quite a while ago, but i removed a song from my playlist a long time ago, and i cant remember the name of the song, so maybe you could get it back for me? - Unknown<3",Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,"@user Hey, can you still remember the date the track vanished from your playlist? Just DM us your account's email's address along with a link to your playlist, and we'll see what we can do /RR [URL]",conv_558625_558624,558625,558624,False,,,automated_ensemble_verification,0.47,True,"Retained ground truth: Classifier prediction 'playlist_library_management' has moderate confidence (47.5%), preserving original label."
gold_179,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,"@user I have a premium account;I keep getting an error message whenever I try to access my home or artist. Since you is not allowing me to play music. What’s the deal,please help.",Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,@user Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,conv_2917818_2917817,2917818,2917817,False,,,automated_ensemble_verification,0.18,True,"Retained ground truth: Classifier prediction 'family_duo_plan' has moderate confidence (18.2%), preserving original label."
gold_180,catalog_licensing,easy,AUTO_HANDLE,Catalog rights are governed by third-party music licensing agreements; explainable via self-service guidance.,@SpotifyCares I cant log in ... __email__. I have a premium family acount. I am getting a CSRF invalid token... Yes I removed my log in from face book and cleared my case and rebooted and reloaded the app in multiple devices. The fact that I may have to..,Explain that catalogue availability varies by country and rightsholder agreements; suggest checking Spotify Community or artist updates.,"@user Hey Marc! For security, we'd suggest deleting your tweet as it contains your account's private info. Can you send it to us via DM instead? Let's continue chatting there. We'll be waiting /CH [URL]",conv_574248_574247,574248,574247,False,,,automated_ensemble_verification,0.36,True,"Retained ground truth: Classifier prediction 'account_security_access' has moderate confidence (35.9%), preserving original label."
gold_181,feedback_feature_request,easy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,@user I have upgraded to premium however am not able to skip songs? Surely this is a feature of premium...?! #complaint,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,@user Hi Sophie! Could you send us your account's username or email address via DM? We'll take a look backstage /LP [URL],conv_555492_555491,555492,555491,False,,,automated_ensemble_verification,0.22,True,"Retained ground truth: Classifier prediction 'playback_streaming_issue' has moderate confidence (22.0%), preserving original label."
gold_182,feedback_feature_request,easy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,"@SpotifyCares hi, I have DM’d you a few hours ago with an issue please can someone respond! Thank you",Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,@user Hey there! Sorry for the delay. We've just sent a DM your way. Let's carry on chatting there /MG,conv_1790158_1790157,1790158,1790157,False,,,automated_ensemble_verification,0.14,True,"Retained ground truth: Classifier prediction 'subscription_billing' has moderate confidence (14.3%), preserving original label."
gold_183,feedback_feature_request,easy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,@user ur app on Xbox is tripping after that update #XboxOne,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,"@user Hey, help's here. This doesn't sound good. What issues are you having? We'll see what we can suggest /JZ",conv_2905919_2905917,2905919,2905917,False,,,automated_ensemble_verification,0.54,True,"Retained ground truth: Classifier prediction 'device_connectivity' has moderate confidence (54.2%), preserving original label."
gold_184,feedback_feature_request,easy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,@user You know what would be cool? If users could search by lyrics. Real cool.,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,"@user We hear you, Jessica! Your feedback has been noted and passed onto the team 👊🏼 /KL",conv_1829274_1829273,1829274,1829273,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'feedback_feature_request' (32.7%). Minor policy variance on triage routing.
gold_185,feedback_feature_request,easy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,@user can you put wonder girls’ music thank you,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,@user Hey there! Can you DM us your account's email address? We'll see what we can suggest /RB [URL],conv_2928679_2928678,2928679,2928678,False,,,automated_ensemble_verification,0.12,True,"Retained ground truth: Classifier prediction 'playlist_library_management' has moderate confidence (11.9%), preserving original label."
gold_186,feedback_feature_request,easy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,@user put @user’s new single Tell Me You Love On on today top hits playlist,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,"@user Hi Alex! Our Curation team are independent & use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /CE",conv_467621_467620,467621,467620,False,,,automated_ensemble_verification,0.56,True,"Retained ground truth: Classifier prediction 'playlist_library_management' has moderate confidence (56.3%), preserving original label."
gold_187,feedback_feature_request,easy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,"@SpotifyCares My debit card number changed and I can't update my payment. It says ""token incorrect"" or something. [URL]",Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,@user Could you DM us your account's username or email address? We'll take a look backstage /YM [URL],conv_563539_563538,563539,563538,False,,,automated_ensemble_verification,0.54,True,"Retained ground truth: Classifier prediction 'subscription_billing' has moderate confidence (54.3%), preserving original label."
gold_188,feedback_feature_request,easy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,I really love excellent customer service experiences. Thanks @Spotifycares.,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,@user You're welcome! Let us know if you need anything else. We're... [URL] /DN,conv_83686_83684,83686,83684,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'feedback_feature_request' (11.7%). Minor policy variance on triage routing.
gold_189,feedback_feature_request,easy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,What is Stranger Things mode @user and how do I know what playlists are compatible with this feature?,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,@user Hey Courtney! The Stranger Things Mode is in partnership with Netflix to promote the latest season of Stranger Things. This will change the look of your app while playing any Stranger Things playlist curated by Spotify. Experience it here: [URL] /RA,conv_1666487_1666486,1666487,1666486,False,,,automated_ensemble_verification,0.36,True,"Retained ground truth: Classifier prediction 'playlist_library_management' has moderate confidence (36.1%), preserving original label."
gold_190,feedback_feature_request,easy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,@SpotifyCares Yo I appreciate it. This is a recommendation of a push notification feature for playlist updates.,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,"@user We're currently not sending this type of notification, but we're passing on all feedback about this. Rest assured we'll let the team know you'd like to see this feature /AY",conv_2821996_2821998,2821996,2821998,False,,,automated_ensemble_verification,0.27,True,"Retained ground truth: Classifier prediction 'playlist_library_management' has moderate confidence (27.0%), preserving original label."
gold_191,feedback_feature_request,short_noisy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,@SpotifyCares Thank you 🙂,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,@user No worries! You know where to find us if there's anything else you need help with. [URL] 😉 /CH,conv_554147_554149,554147,554149,False,,,automated_ensemble_verification,0.12,True,"Retained ground truth: Classifier prediction 'playlist_library_management' has moderate confidence (12.0%), preserving original label."
gold_192,feedback_feature_request,short_noisy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,humankind needs lyrics on @user,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,"@user Hi Frederick! We totally agree. If you’re Premium, you can connect your Spotify account to the Musixmatch mobile app to enjoy lyrics: [URL] /QI",conv_86373_86372,86373,86372,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'feedback_feature_request' (35.9%). Minor policy variance on triage routing.
gold_193,feedback_feature_request,short_noisy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,@SpotifyCares okay dad love you,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,@user No problem! Just give us a shout if you need anything else. [URL] /JU,conv_2912532_2912534,2912532,2912534,False,,,automated_ensemble_verification,0.11,True,"Retained ground truth: Classifier prediction 'playlist_library_management' has moderate confidence (11.2%), preserving original label."
gold_194,feedback_feature_request,short_noisy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,@SpotifyCares thank you,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,"@user You're welcome! If you ever need us again, just give us a shout. We'd be happy to help. [URL] /LO",conv_466811_466810,466811,466810,False,,,automated_ensemble_verification,0.12,True,"Retained ground truth: Classifier prediction 'playlist_library_management' has moderate confidence (12.0%), preserving original label."
gold_195,feedback_feature_request,short_noisy,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,@SpotifyCares Still no lyrics!. 😕,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,"@user Hey Alan, we hear you! Any updates will be posted at [URL] We'd recommend voting to support the idea too /AG",conv_67707_2913923,67707,2913923,False,,,automated_ensemble_verification,0.75,True,Confirmed intent 'feedback_feature_request' (36.5%). Minor policy variance on triage routing.
gold_196,feedback_feature_request,ambiguous_edge,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,@SpotifyCares It is due of one of my family member couldn't fill my complete address when he got invitation mail to apply Premium Family. Forgive me for my bad English. Thank you. My registered email is __email__,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,@user Hi! We suggest deleting your public post as it contains private info. We've also just sent a DM your way. We'll carry on helping out there /AY,conv_2835033_2835032,2835033,2835032,False,,,automated_ensemble_verification,0.84,False,Questionable: High-confidence classifier discrepancy: Model predicts 'family_duo_plan' (84.3%) while ground truth is 'feedback_feature_request'.
gold_197,feedback_feature_request,ambiguous_edge,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,"Hey @SpotifyCares, would you guys be able to re-add the song ""Christmas Is"" to ""The Best of Johnny Maestro"" album? The album is almost full, but that song isn't available, and it used to be. Kinda defeats my ""Christmas Is..."" playlist, lol. Thank you!",Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,"@user Hey Will, sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon!/KL",conv_2950117_2950116,2950117,2950116,False,,,automated_ensemble_verification,0.42,True,"Retained ground truth: Classifier prediction 'playlist_library_management' has moderate confidence (42.2%), preserving original label."
gold_198,feedback_feature_request,ambiguous_edge,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,@SpotifyCares I had to cancel the debit card on file for my premium account. How do I update the information for my new debit card so that my premium service is not interrupted? I do not have an email from you guys in my inbox.,Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,@user Hey Rob! Help's here. Can you DM us your account's email address? We'll take a look backstage /CP [URL],conv_486930_486928,486930,486928,False,,,automated_ensemble_verification,0.32,True,"Retained ground truth: Classifier prediction 'subscription_billing' has moderate confidence (31.6%), preserving original label."
gold_199,feedback_feature_request,ambiguous_edge,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,"dear @SpotifyCares could you PLEASE PLEASE add ""Independent"" by Uppermost to Spotify itself, thank you so much if you do that.",Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,"@user Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: [URL] /LO",conv_525703_525702,525703,525702,False,,,automated_ensemble_verification,0.13,True,"Retained ground truth: Classifier prediction 'playlist_library_management' has moderate confidence (12.8%), preserving original label."
gold_200,feedback_feature_request,ambiguous_edge,AUTO_HANDLE,General customer feedback and feature suggestions can be acknowledged and routed to Spotify Community Ideas exchange.,"@SpotifyCares I already reverted the Family settings as well, though the invitee now sees a completely different name. One which I cannot seem to update anywhere. So my question is where is this name (can provide it by DM) coming from?",Thank user for the feedback; provide link to Spotify Community Ideas forum where user feedback is reviewed by product teams.,"@user Hey, this doesn't sound right. Can you DM us your account's email address? We'll figure out what happened /RR [URL]",conv_557267_557266,557267,557266,False,,,automated_ensemble_verification,0.13,True,"Retained ground truth: Classifier prediction 'family_duo_plan' has moderate confidence (13.0%), preserving original label."
